bin,bin_lower,bin_upper,count,confidence,accuracy,gap,dataset,subject,method,method_label,source_file
3,0.30000000000000004,0.4,0,,,,BNCI2014_004,8,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject8_probabilities.npz
4,0.4,0.5,0,,,,BNCI2014_004,8,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject8_probabilities.npz
5,0.5,0.6000000000000001,19,0.5601038197023612,0.5789473684210527,0.018843548718691427,BNCI2014_004,8,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject8_probabilities.npz
6,0.6000000000000001,0.7000000000000001,20,0.6469437666844289,0.45,0.19694376668442887,BNCI2014_004,8,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject8_probabilities.npz
7,0.7000000000000001,0.8,14,0.7514902382654116,0.8571428571428571,0.10565261887744548,BNCI2014_004,8,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject8_probabilities.npz
8,0.8,0.9,45,0.8551659737072692,0.8,0.05516597370726917,BNCI2014_004,8,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject8_probabilities.npz
9,0.9,1.0,222,0.9798161144618988,0.972972972972973,0.00684314148892573,BNCI2014_004,8,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject8_probabilities.npz
0,0.0,0.1,0,,,,BNCI2014_004,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject9_probabilities.npz
1,0.1,0.2,0,,,,BNCI2014_004,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject9_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BNCI2014_004,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject9_probabilities.npz
3,0.30000000000000004,0.4,0,,,,BNCI2014_004,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject9_probabilities.npz
4,0.4,0.5,0,,,,BNCI2014_004,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject9_probabilities.npz
5,0.5,0.6000000000000001,22,0.5419432417953843,0.6818181818181818,0.13987494002279743,BNCI2014_004,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject9_probabilities.npz
6,0.6000000000000001,0.7000000000000001,28,0.6534875810403875,0.5714285714285714,0.08205900961181611,BNCI2014_004,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject9_probabilities.npz
7,0.7000000000000001,0.8,30,0.7637815435561184,0.8,0.036218456443881664,BNCI2014_004,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject9_probabilities.npz
8,0.8,0.9,48,0.8572938687863546,0.8958333333333334,0.03853946454697876,BNCI2014_004,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject9_probabilities.npz
9,0.9,1.0,192,0.9761391196647153,0.984375,0.008235880335284662,BNCI2014_004,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject9_probabilities.npz
0,0.0,0.1,0,,,,BNCI2014_004,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
1,0.1,0.2,0,,,,BNCI2014_004,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BNCI2014_004,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
3,0.30000000000000004,0.4,0,,,,BNCI2014_004,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
4,0.4,0.5,0,,,,BNCI2014_004,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
5,0.5,0.6000000000000001,36,0.5517244218478247,0.5277777777777778,0.023946644070046874,BNCI2014_004,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
6,0.6000000000000001,0.7000000000000001,38,0.6523926786014256,0.5526315789473685,0.0997610996540571,BNCI2014_004,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
7,0.7000000000000001,0.8,52,0.7539189353966328,0.5961538461538461,0.15776508924278665,BNCI2014_004,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
8,0.8,0.9,63,0.8633501725428626,0.7301587301587301,0.1331914423841325,BNCI2014_004,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
9,0.9,1.0,131,0.9520918909612496,0.8473282442748091,0.10476364668644045,BNCI2014_004,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject1_probabilities.npz
0,0.0,0.1,0,,,,BNCI2014_004,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
1,0.1,0.2,0,,,,BNCI2014_004,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BNCI2014_004,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
3,0.30000000000000004,0.4,0,,,,BNCI2014_004,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
4,0.4,0.5,0,,,,BNCI2014_004,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
5,0.5,0.6000000000000001,150,0.5472969905937047,0.56,0.012703009406295318,BNCI2014_004,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
6,0.6000000000000001,0.7000000000000001,106,0.6487537034268496,0.6037735849056604,0.044980118521189216,BNCI2014_004,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
7,0.7000000000000001,0.8,22,0.7383239419477641,0.6363636363636364,0.10196030558412772,BNCI2014_004,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
8,0.8,0.9,2,0.8465271935901881,1.0,0.15347280640981187,BNCI2014_004,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
9,0.9,1.0,0,,,,BNCI2014_004,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject2_probabilities.npz
0,0.0,0.1,0,,,,BNCI2014_004,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
1,0.1,0.2,0,,,,BNCI2014_004,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BNCI2014_004,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
3,0.30000000000000004,0.4,0,,,,BNCI2014_004,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
4,0.4,0.5,0,,,,BNCI2014_004,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
5,0.5,0.6000000000000001,320,0.5228044595735238,0.525,0.0021955404264761835,BNCI2014_004,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
6,0.6000000000000001,0.7000000000000001,0,,,,BNCI2014_004,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
7,0.7000000000000001,0.8,0,,,,BNCI2014_004,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
8,0.8,0.9,0,,,,BNCI2014_004,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
9,0.9,1.0,0,,,,BNCI2014_004,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject3_probabilities.npz
0,0.0,0.1,0,,,,BNCI2014_004,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
1,0.1,0.2,0,,,,BNCI2014_004,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BNCI2014_004,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
3,0.30000000000000004,0.4,0,,,,BNCI2014_004,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
4,0.4,0.5,0,,,,BNCI2014_004,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
5,0.5,0.6000000000000001,8,0.5514124449389781,0.25,0.3014124449389781,BNCI2014_004,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
6,0.6000000000000001,0.7000000000000001,9,0.6607402341448805,0.7777777777777778,0.11703754363289731,BNCI2014_004,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
7,0.7000000000000001,0.8,14,0.7562653745202745,1.0,0.24373462547972546,BNCI2014_004,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
8,0.8,0.9,20,0.8627536723134488,0.85,0.012753672313448816,BNCI2014_004,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
9,0.9,1.0,269,0.9882156096321115,0.9888475836431226,0.0006319740110111161,BNCI2014_004,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject4_probabilities.npz
0,0.0,0.1,0,,,,BNCI2014_004,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
1,0.1,0.2,0,,,,BNCI2014_004,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BNCI2014_004,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
3,0.30000000000000004,0.4,0,,,,BNCI2014_004,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
4,0.4,0.5,0,,,,BNCI2014_004,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
5,0.5,0.6000000000000001,21,0.5413927707537199,0.7619047619047619,0.22051199115104192,BNCI2014_004,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
6,0.6000000000000001,0.7000000000000001,19,0.6392303538635423,0.631578947368421,0.0076514064951213046,BNCI2014_004,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
7,0.7000000000000001,0.8,28,0.7584451270018837,0.8928571428571429,0.1344120158552592,BNCI2014_004,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
8,0.8,0.9,61,0.8543358788165074,0.9180327868852459,0.06369690806873851,BNCI2014_004,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
9,0.9,1.0,191,0.9590759051534463,0.9685863874345549,0.009510482281108623,BNCI2014_004,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
0,0.0,0.1,0,,,,BNCI2014_004,6,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
1,0.1,0.2,0,,,,BNCI2014_004,6,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BNCI2014_004,6,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
3,0.30000000000000004,0.4,0,,,,BNCI2014_004,6,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
4,0.4,0.5,0,,,,BNCI2014_004,6,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
5,0.5,0.6000000000000001,55,0.5534942813592664,0.6545454545454545,0.10105117318618817,BNCI2014_004,6,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
6,0.6000000000000001,0.7000000000000001,58,0.6457910025343974,0.6551724137931034,0.009381411258706063,BNCI2014_004,6,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
7,0.7000000000000001,0.8,41,0.7623496251555313,0.7560975609756098,0.006252064179921524,BNCI2014_004,6,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
8,0.8,0.9,76,0.8590183654810625,0.9210526315789473,0.06203426609788487,BNCI2014_004,6,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
9,0.9,1.0,90,0.9458568905044525,0.9777777777777777,0.031920887273325205,BNCI2014_004,6,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
