dataset,dataset_label,subject,n_classes,experiment_key,experiment,val_accuracy,val_Brier,val_ECE,val_NLL,heldout_accuracy,heldout_Brier,heldout_ECE,heldout_NLL,chance_accuracy,chance_Brier,selection_split,eval_labels_used_for_selection,selected_method,mean_heldout_confidence,confidence_source_method,confidence_minus_accuracy,baseline_accuracy,baseline_Brier,baseline_ECE,baseline_NLL,delta_accuracy_vs_baseline,delta_Brier_vs_baseline,delta_ECE_vs_baseline,delta_NLL_vs_baseline,validation_Brier_rank,heldout_Brier_rank,heldout_minus_validation_Brier_rank
BNCI2014_004,BNCI2014_004,3,2,teacher_student_mixture,teacher_student_probability_mixing,0.5,0.4986548552812744,0.1417204797770037,0.6917976575891799,0.525,0.4979475147058587,0.0673620475074044,0.691088525455428,0.5,0.5,external_validation,False,,0.5228044595735238,teacher_student_mixture,-0.0021955404264761835,0.534375,0.4999607999456595,0.0840993916071433,0.6931079841022718,-0.009375000000000022,-0.0020132852398008216,-0.0167373440997389,-0.0020194586468438303,1.0,1.0,0.0
BNCI2014_004,BNCI2014_004,3,2,augmentation,best_light_augmentation,0.475,0.5001711589717839,0.1067235526308175,0.6933183438921215,0.534375,0.4999607999456595,0.0840993916071433,0.6931079841022718,0.5,0.5,external_validation,False,,0.501100920884194,augmentation,-0.03327407911580604,0.534375,0.4999607999456595,0.0840993916071433,0.6931079841022718,0.0,0.0,0.0,0.0,3.0,4.0,1.0
BNCI2014_004,BNCI2014_004,4,2,baseline,baseline_ce_cropped_shallow_convnet,0.99375,0.0157244778546289,0.004177149913852,0.0306877650117002,0.96875,0.0548598407778559,0.0207896919964182,0.0990684162447893,0.5,0.5,external_validation,False,,0.9684762909416798,baseline,-0.0002737090583202484,0.96875,0.0548598407778559,0.0207896919964182,0.0990684162447893,0.0,0.0,0.0,0.0,5.0,4.0,-1.0
BNCI2014_004,BNCI2014_004,4,2,seed_ensemble,seed_ensemble,0.99375,0.0145206559160597,0.0027065290559451,0.0251350008240406,0.96875,0.0545870983764315,0.0158926089590805,0.0946791366233789,0.5,0.5,external_validation,False,,0.9737214953952791,seed_ensemble,0.00497149539527908,0.96875,0.0548598407778559,0.0207896919964182,0.0990684162447893,0.0,-0.0002727424014244001,-0.004897083037337699,-0.004389279621410405,3.0,1.0,-2.0
BNCI2014_004,BNCI2014_004,4,2,teacher_student_mixture,teacher_student_probability_mixing,0.99375,0.0146187458589688,0.0087371331211841,0.0302905642856383,0.95625,0.0605604121022637,0.0109800997626481,0.1092081532394264,0.5,0.5,external_validation,False,,0.9500960917106454,teacher_student_mixture,-0.006153908289354693,0.96875,0.0548598407778559,0.0207896919964182,0.0990684162447893,-0.012499999999999956,0.005700571324407801,-0.009809592233770101,0.010139736994637091,4.0,5.0,1.0
BNCI2014_004,BNCI2014_004,4,2,augmentation,best_light_augmentation,0.99375,0.0139166726896408,0.0023659800642669,0.0220434156070473,0.9625,0.0546282140246453,0.0149408084574628,0.1062071013769571,0.5,0.5,external_validation,False,,0.9773364365858885,augmentation,0.014836436585888513,0.96875,0.0548598407778559,0.0207896919964182,0.0990684162447893,-0.006249999999999978,-0.00023162675321059673,-0.0058488835389554,0.007138685132167796,1.0,2.0,1.0
BNCI2014_004,BNCI2014_004,5,2,baseline,baseline_ce_cropped_shallow_convnet,0.9125,0.1080994995499164,0.0465032470891267,0.1822630581077895,0.90625,0.1436792390607257,0.0312150336518278,0.2513728438354918,0.5,0.5,external_validation,False,,0.8990077687946346,baseline,-0.007242231205365379,0.90625,0.1436792390607257,0.0312150336518278,0.2513728438354918,0.0,0.0,0.0,0.0,4.0,1.0,-3.0
BNCI2014_004,BNCI2014_004,5,2,seed_ensemble,seed_ensemble,0.925,0.1120010396433365,0.0290525505542958,0.190582636652634,0.871875,0.1958016739746454,0.0684742782168625,0.3339078427946475,0.5,0.5,external_validation,False,,0.9069562798648455,seed_ensemble,0.03508127986484555,0.90625,0.1436792390607257,0.0312150336518278,0.2513728438354918,-0.034375000000000044,0.05212243491391971,0.037259244565034697,0.08253499895915573,5.0,3.0,-2.0
BNCI2014_004,BNCI2014_004,5,2,teacher_student_mixture,teacher_student_probability_mixing,0.93125,0.1061497649332489,0.0345060983599736,0.1855864516621058,0.91875,0.1451056192543948,0.0637965590603681,0.251704664157594,0.5,0.5,external_validation,False,,0.8751533592418855,teacher_student_mixture,-0.043596640758114424,0.90625,0.1436792390607257,0.0312150336518278,0.2513728438354918,0.012499999999999956,0.0014263801936691134,0.0325815254085403,0.00033182032210221646,3.0,2.0,-1.0
BNCI2014_004,BNCI2014_004,5,2,augmentation,best_light_augmentation,0.93125,0.1041667392525742,0.0313038475311616,0.1728811632734637,0.853125,0.2173090267127623,0.0647855866965161,0.3802420864122338,0.5,0.5,external_validation,False,,0.9138065841627009,augmentation,0.06068158416270086,0.90625,0.1436792390607257,0.0312150336518278,0.2513728438354918,-0.05312499999999998,0.07362978765203662,0.0335705530446883,0.12886924257674198,1.0,4.0,3.0
BNCI2014_004,BNCI2014_004,6,2,baseline,baseline_ce_cropped_shallow_convnet,0.75625,0.3312664251334362,0.0946985329919792,0.495409389297169,0.821875,0.258719497759862,0.0596839024450759,0.4015681095960908,0.5,0.5,external_validation,False,,0.7798966067971655,baseline,-0.041978393202834474,0.821875,0.258719497759862,0.0596839024450759,0.4015681095960908,0.0,0.0,0.0,0.0,4.0,4.0,0.0
BNCI2014_004,BNCI2014_004,6,2,seed_ensemble,seed_ensemble,0.75625,0.3168400200434938,0.0575724908840219,0.4767663642964456,0.825,0.2435343099634536,0.0437168592252519,0.3792926319952172,0.5,0.5,external_validation,False,,0.8024214199241122,seed_ensemble,-0.022578580075887755,0.821875,0.258719497759862,0.0596839024450759,0.4015681095960908,0.0031249999999999334,-0.015185187796408428,-0.015967043219824,-0.022275477600873617,3.0,3.0,0.0
BNCI2014_004,BNCI2014_004,6,2,teacher_student_mixture,teacher_student_probability_mixing,0.75625,0.3312664251334362,0.0946985329919792,0.495409389297169,0.821875,0.258719497759862,0.0596839024450759,0.4015681095960908,0.5,0.5,external_validation,False,,0.7798966067971655,teacher_student_mixture,-0.041978393202834474,0.821875,0.258719497759862,0.0596839024450759,0.4015681095960908,0.0,0.0,0.0,0.0,4.0,4.0,0.0
BNCI2014_004,BNCI2014_004,6,2,augmentation,best_light_augmentation,0.7625,0.2999945054079756,0.0694104793380227,0.4565754770639055,0.859375,0.2186941639895748,0.0556732994880889,0.3494408600899391,0.5,0.5,external_validation,False,,0.8111778126319742,augmentation,-0.04819718736802581,0.821875,0.258719497759862,0.0596839024450759,0.4015681095960908,0.03749999999999998,-0.04002533377028722,-0.004010602956986999,-0.05212724950615172,1.0,1.0,0.0
BNCI2014_004,BNCI2014_004,7,2,baseline,baseline_ce_cropped_shallow_convnet,0.875,0.1989952782021225,0.0820575216078691,0.3326170682729192,0.76875,0.3045804933847743,0.0597584762207843,0.4666609789723986,0.5,0.5,external_validation,False,,0.8088682787787779,baseline,0.04011827877877783,0.76875,0.3045804933847743,0.0597584762207843,0.4666609789723986,0.0,0.0,0.0,0.0,1.0,2.0,1.0
BNCI2014_004,BNCI2014_004,7,2,seed_ensemble,seed_ensemble,0.86875,0.2045748328810243,0.060094820758496,0.3432631407699001,0.7875,0.3018613519238667,0.0412625776563936,0.4653425672807358,0.5,0.5,external_validation,False,,0.8060612996089723,seed_ensemble,0.018561299608972348,0.76875,0.3045804933847743,0.0597584762207843,0.4666609789723986,0.018749999999999933,-0.0027191414609075704,-0.018495898564390698,-0.001318411691662802,5.0,1.0,-4.0
BNCI2014_004,BNCI2014_004,7,2,teacher_student_mixture,teacher_student_probability_mixing,0.875,0.1989952782021225,0.0820575216078691,0.3326170682729192,0.76875,0.3045804933847743,0.0597584762207843,0.4666609789723986,0.5,0.5,external_validation,False,,0.8088682787787779,teacher_student_mixture,0.04011827877877783,0.76875,0.3045804933847743,0.0597584762207843,0.4666609789723986,0.0,0.0,0.0,0.0,1.0,2.0,1.0
BNCI2014_004,BNCI2014_004,7,2,augmentation,best_light_augmentation,0.875,0.1989952782021225,0.0820575216078691,0.3326170682729192,0.76875,0.3045804933847743,0.0597584762207843,0.4666609789723986,0.5,0.5,external_validation,False,,0.8088682787787779,augmentation,0.04011827877877783,0.76875,0.3045804933847743,0.0597584762207843,0.4666609789723986,0.0,0.0,0.0,0.0,1.0,2.0,1.0
BNCI2014_004,BNCI2014_004,8,2,baseline,baseline_ce_cropped_shallow_convnet,0.86875,0.1821333458388623,0.0564174527716037,0.2794109006641816,0.890625,0.1432685235793181,0.0417456845412076,0.2363508122776131,0.5,0.5,external_validation,False,,0.9060932932296751,baseline,0.015468293229675134,0.890625,0.1432685235793181,0.0417456845412076,0.2363508122776131,0.0,0.0,0.0,0.0,3.0,1.0,-2.0
BNCI2014_004,BNCI2014_004,8,2,seed_ensemble,seed_ensemble,0.86875,0.1818687154365651,0.0677190881038513,0.280241867661142,0.8875,0.1560667462377187,0.0326618951680484,0.2532728713380042,0.5,0.5,external_validation,False,,0.9065729920972434,seed_ensemble,0.019072992097243446,0.890625,0.1432685235793181,0.0417456845412076,0.2363508122776131,-0.0031250000000000444,0.01279822265840061,-0.0090837893731592,0.016922059060391098,1.0,4.0,3.0
BNCI2014_004,BNCI2014_004,8,2,teacher_student_mixture,teacher_student_probability_mixing,0.86875,0.1821333458388623,0.0564174527716037,0.2794109006641816,0.890625,0.1432685235793181,0.0417456845412076,0.2363508122776131,0.5,0.5,external_validation,False,,0.9060932932296751,teacher_student_mixture,0.015468293229675134,0.890625,0.1432685235793181,0.0417456845412076,0.2363508122776131,0.0,0.0,0.0,0.0,3.0,1.0,-2.0
BNCI2014_004,BNCI2014_004,8,2,augmentation,best_light_augmentation,0.86875,0.1821333458388623,0.0564174527716037,0.2794109006641816,0.890625,0.1432685235793181,0.0417456845412076,0.2363508122776131,0.5,0.5,external_validation,False,,0.9060932932296751,augmentation,0.015468293229675134,0.890625,0.1432685235793181,0.0417456845412076,0.2363508122776131,0.0,0.0,0.0,0.0,3.0,1.0,-2.0
BNCI2014_004,BNCI2014_004,9,2,baseline,baseline_ce_cropped_shallow_convnet,0.875,0.1678510505332035,0.0370374207144185,0.2700228833177321,0.9,0.1666396788543235,0.051801737534969,0.2715649805998929,0.5,0.5,external_validation,False,,0.8785110709303536,baseline,-0.02148892906964639,0.9,0.1666396788543235,0.051801737534969,0.2715649805998929,0.0,0.0,0.0,0.0,3.0,3.0,0.0
BNCI2014_004,BNCI2014_004,9,2,seed_ensemble,seed_ensemble,0.88125,0.1646083250268197,0.0267954492969534,0.263942429145248,0.896875,0.155383316958224,0.0410165622736879,0.2559489447114663,0.5,0.5,external_validation,False,,0.880320833039635,seed_ensemble,-0.016554166960364936,0.9,0.1666396788543235,0.051801737534969,0.2715649805998929,-0.0031250000000000444,-0.011256361896099493,-0.010785175261281102,-0.015616035888426638,1.0,1.0,0.0
BNCI2014_004,BNCI2014_004,9,2,teacher_student_mixture,teacher_student_probability_mixing,0.875,0.1678510505332035,0.0370374207144185,0.2700228833177321,0.9,0.1666396788543235,0.051801737534969,0.2715649805998929,0.5,0.5,external_validation,False,,0.8785110709303536,teacher_student_mixture,-0.02148892906964639,0.9,0.1666396788543235,0.051801737534969,0.2715649805998929,0.0,0.0,0.0,0.0,3.0,3.0,0.0
BNCI2014_004,BNCI2014_004,9,2,augmentation,best_light_augmentation,0.875,0.1678510505332035,0.0370374207144185,0.2700228833177321,0.9,0.1666396788543235,0.051801737534969,0.2715649805998929,0.5,0.5,external_validation,False,,0.8785110709303536,augmentation,-0.02148892906964639,0.9,0.1666396788543235,0.051801737534969,0.2715649805998929,0.0,0.0,0.0,0.0,3.0,3.0,0.0
BNCI2014_004,BNCI2014_004,1,2,validation_selected_portfolio,validation_selected_portfolio,0.8,0.2421338762807161,0.1341837692090474,0.3827212852108041,0.7125,0.4041076879459899,0.111213050714761,0.6269103120458184,0.5,0.5,external_validation,False,teacher_student_mixture,0.8217871381253901,teacher_student_mixture,0.10928713812539004,0.703125,0.4405528074480704,0.1588974053742967,0.7300114821182986,0.009375000000000022,-0.036445119502080514,-0.0476843546595357,-0.10310117007248021,1.0,1.0,0.0
BNCI2014_004,BNCI2014_004,2,2,validation_selected_portfolio,validation_selected_portfolio,0.59375,0.4609809711740221,0.1351441938584495,0.6527246438099007,0.5678571428571428,0.4871780547141099,0.1065159605346737,0.6805528188323885,0.5,0.5,external_validation,False,augmentation,0.6016185981344975,augmentation,0.033761455277354635,0.5857142857142857,0.4839666603419411,0.0943793664109938,0.6772952345721787,-0.017857142857142905,0.00321139437216883,0.0121365941236799,0.0032575842602098337,1.0,4.0,3.0
BNCI2014_004,BNCI2014_004,3,2,validation_selected_portfolio,validation_selected_portfolio,0.5,0.4986548552812744,0.1417204797770037,0.6917976575891799,0.525,0.4979475147058587,0.0673620475074044,0.691088525455428,0.5,0.5,external_validation,False,teacher_student_mixture,0.5228044595735238,teacher_student_mixture,-0.0021955404264761835,0.534375,0.4999607999456595,0.0840993916071433,0.6931079841022718,-0.009375000000000022,-0.0020132852398008216,-0.0167373440997389,-0.0020194586468438303,1.0,1.0,0.0
BNCI2014_004,BNCI2014_004,4,2,validation_selected_portfolio,validation_selected_portfolio,0.99375,0.0139166726896408,0.0023659800642669,0.0220434156070473,0.9625,0.0546282140246453,0.0149408084574628,0.1062071013769571,0.5,0.5,external_validation,False,augmentation,0.9773364365858885,augmentation,0.014836436585888513,0.96875,0.0548598407778559,0.0207896919964182,0.0990684162447893,-0.006249999999999978,-0.00023162675321059673,-0.0058488835389554,0.007138685132167796,1.0,2.0,1.0
BNCI2014_004,BNCI2014_004,5,2,validation_selected_portfolio,validation_selected_portfolio,0.93125,0.1041667392525742,0.0313038475311616,0.1728811632734637,0.853125,0.2173090267127623,0.0647855866965161,0.3802420864122338,0.5,0.5,external_validation,False,augmentation,0.9138065841627009,augmentation,0.06068158416270086,0.90625,0.1436792390607257,0.0312150336518278,0.2513728438354918,-0.05312499999999998,0.07362978765203662,0.0335705530446883,0.12886924257674198,1.0,4.0,3.0
BNCI2014_004,BNCI2014_004,6,2,validation_selected_portfolio,validation_selected_portfolio,0.7625,0.2999945054079756,0.0694104793380227,0.4565754770639055,0.859375,0.2186941639895748,0.0556732994880889,0.3494408600899391,0.5,0.5,external_validation,False,augmentation,0.8111778126319742,augmentation,-0.04819718736802581,0.821875,0.258719497759862,0.0596839024450759,0.4015681095960908,0.03749999999999998,-0.04002533377028722,-0.004010602956986999,-0.05212724950615172,1.0,1.0,0.0
BNCI2014_004,BNCI2014_004,7,2,validation_selected_portfolio,validation_selected_portfolio,0.875,0.1989952782021225,0.0820575216078691,0.3326170682729192,0.76875,0.3045804933847743,0.0597584762207843,0.4666609789723986,0.5,0.5,external_validation,False,augmentation,0.8088682787787779,augmentation,0.04011827877877783,0.76875,0.3045804933847743,0.0597584762207843,0.4666609789723986,0.0,0.0,0.0,0.0,1.0,2.0,1.0
BNCI2014_004,BNCI2014_004,8,2,validation_selected_portfolio,validation_selected_portfolio,0.86875,0.1818687154365651,0.0677190881038513,0.280241867661142,0.8875,0.1560667462377187,0.0326618951680484,0.2532728713380042,0.5,0.5,external_validation,False,seed_ensemble,0.9065729920972434,seed_ensemble,0.019072992097243446,0.890625,0.1432685235793181,0.0417456845412076,0.2363508122776131,-0.0031250000000000444,0.01279822265840061,-0.0090837893731592,0.016922059060391098,1.0,4.0,3.0
BNCI2014_004,BNCI2014_004,9,2,validation_selected_portfolio,validation_selected_portfolio,0.88125,0.1646083250268197,0.0267954492969534,0.263942429145248,0.896875,0.155383316958224,0.0410165622736879,0.2559489447114663,0.5,0.5,external_validation,False,seed_ensemble,0.880320833039635,seed_ensemble,-0.016554166960364936,0.9,0.1666396788543235,0.051801737534969,0.2715649805998929,-0.0031250000000000444,-0.011256361896099493,-0.010785175261281102,-0.015616035888426638,1.0,1.0,0.0
