fm,reference,metric,n,mean_left,mean_right,delta,wins,p_raw,p_floor,p_bh
cbramod_finetune_sel,atcnet_narrowband_tuned,ECE,9,0.12361368523311393,0.14228176292970218,-0.018668077696588223,6,0.09765625,0.00390625,0.12545620437956204
labram_frozen_p2,eegconformer_broadband_tuned,ECE,9,0.08738035015600706,0.10721575034845986,-0.019835400192452786,7,0.09765625,0.00390625,0.12545620437956204
labram_loso,shallow_convnet_broadband_tuned,ECE,9,0.08401199656687484,0.10077250045619586,-0.016760503889321026,8,0.09765625,0.00390625,0.12545620437956204
cbramod_finetune_sel,atcnet_narrowband_retune_tuned,ECE,9,0.12361368523311393,0.14276794863850373,-0.019154263405389792,6,0.12890625,0.00390625,0.15810104529616723
cbramod_frozen_p4,atcnet_narrowband_retune_tuned,ECE,9,0.10785974046208777,0.14276794863850373,-0.034908208176415954,8,0.12890625,0.00390625,0.15810104529616723
labram_frozen_p2,shallow_convnet_broadband_ica_tuned,ECE,9,0.08738035015600706,0.11339024909536229,-0.026009898939355215,6,0.12890625,0.00390625,0.15810104529616723
labram_loso,eegconformer_broadband_tuned,ECE,9,0.08401199656687484,0.10721575034845986,-0.023203753781585013,7,0.12890625,0.00390625,0.15810104529616723
cbramod_frozen_p2,baseline,ECE,9,0.10304608934702114,0.08079971224877253,0.022246377098248615,2,0.1640625,0.00390625,0.19510135135135137
cbramod_frozen_p4,atcnet_narrowband_tuned,ECE,9,0.10785974046208777,0.14228176292970218,-0.03442202246761439,7,0.1640625,0.00390625,0.19510135135135137
cbramod_frozen_p4,seed_ensemble,ECE,9,0.10785974046208777,0.08285633887162763,0.025003401590460144,2,0.1640625,0.00390625,0.19510135135135137
cbramod_frozen_p4,shallow_convnet_broadband,ECE,9,0.10785974046208777,0.09413031393384992,0.013729426528237856,2,0.1640625,0.00390625,0.19510135135135137
cbramod_loso,shallow_convnet_broadband_tuned,ECE,9,0.11579948490685976,0.10077250045619586,0.01502698445066388,3,0.1640625,0.00390625,0.19510135135135137
cbramod_loso,shallow_convnet_broadband,ECE,9,0.11579948490685976,0.09413031393384992,0.021669170973009824,3,0.203125,0.00390625,0.2367549668874172
labram_finetune_sel,eegconformer_narrowband_tuned,ECE,9,0.09757007898405178,0.13419929164475905,-0.036629212660707275,6,0.203125,0.00390625,0.2367549668874172
labram_frozen_p2,shallow_convnet_broadband_tuned,ECE,9,0.08738035015600706,0.10077250045619586,-0.013392150300188801,6,0.203125,0.00390625,0.2367549668874172
labram_loso,atcnet_broadband_tuned,ECE,9,0.08401199656687484,0.10620747598642806,-0.022195479419553226,7,0.203125,0.00390625,0.2367549668874172
labram_loso,shallow_convnet_broadband_ica_tuned,ECE,9,0.08401199656687484,0.11339024909536229,-0.02937825252848743,7,0.203125,0.00390625,0.2367549668874172
