dataset,subject,method,method_label,target_coverage,threshold,threshold_source,threshold_selection_split,eval_labels_used_for_threshold,heldout_curve_type,val_coverage,val_selective_accuracy,val_risk,heldout_coverage,heldout_selective_accuracy,heldout_risk,heldout_n_covered,heldout_accuracy_all,mean_val_confidence,mean_heldout_confidence,source_file
BCI IV-2a,1,baseline,Baseline,0.6,0.8082636021079646,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.9117647058823529,0.08823529411764706,0.5798611111111112,0.9161676646706587,0.08383233532934131,167,0.8020833333333334,0.8129939062168149,0.8253394674937787,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,baseline,Baseline,0.8,0.6737249010041568,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.8695652173913043,0.13043478260869565,0.7638888888888888,0.8772727272727273,0.12272727272727273,220,0.8020833333333334,0.8129939062168149,0.8253394674937787,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,baseline,Baseline,0.9,0.5461686706582145,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.7884615384615384,0.21153846153846154,0.9375,0.8333333333333334,0.16666666666666666,270,0.8020833333333334,0.8129939062168149,0.8253394674937787,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,brier_loss,brier_loss,0.4,0.9074726370694391,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,1.0,0.0,0.4166666666666667,0.9666666666666667,0.03333333333333333,120,0.8020833333333334,0.8118381834984877,0.8252913615738616,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,brier_loss,brier_loss,0.6,0.8161473784647786,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.9117647058823529,0.08823529411764706,0.5763888888888888,0.9216867469879518,0.0783132530120482,166,0.8020833333333334,0.8118381834984877,0.8252913615738616,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,brier_loss,brier_loss,0.8,0.662250832526608,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.8695652173913043,0.13043478260869565,0.7743055555555556,0.8699551569506726,0.13004484304932734,223,0.8020833333333334,0.8118381834984877,0.8252913615738616,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,brier_loss,brier_loss,0.9,0.541083996188852,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.7884615384615384,0.21153846153846154,0.9444444444444444,0.8345588235294118,0.16544117647058823,272,0.8020833333333334,0.8118381834984877,0.8252913615738616,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,calibration_checkpoint,calibration_checkpoint,0.4,0.896958355321933,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,1.0,0.0,0.4513888888888889,0.9384615384615385,0.06153846153846154,130,0.8020833333333334,0.810977074345313,0.827091120006882,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,calibration_checkpoint,calibration_checkpoint,0.6,0.802569336664217,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.9117647058823529,0.08823529411764706,0.5972222222222222,0.9069767441860465,0.09302325581395349,172,0.8020833333333334,0.810977074345313,0.827091120006882,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,calibration_checkpoint,calibration_checkpoint,0.8,0.6644749822763214,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.8695652173913043,0.13043478260869565,0.7777777777777778,0.8616071428571429,0.13839285714285715,224,0.8020833333333334,0.810977074345313,0.827091120006882,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,calibration_checkpoint,calibration_checkpoint,0.9,0.5692506520918913,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.8076923076923077,0.19230769230769232,0.90625,0.8275862068965517,0.1724137931034483,261,0.8020833333333334,0.810977074345313,0.827091120006882,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,calibration_grid,calibration_grid,0.4,0.8886688181965512,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,1.0,0.0,0.4618055555555556,0.924812030075188,0.07518796992481203,133,0.7951388888888888,0.8044248451541125,0.823125357722858,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,calibration_grid,calibration_grid,0.6,0.7782563475428085,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.9705882352941176,0.029411764705882353,0.6631944444444444,0.8848167539267016,0.11518324607329843,191,0.7951388888888888,0.8044248451541125,0.823125357722858,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,calibration_grid,calibration_grid,0.8,0.6661360648315119,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.9130434782608695,0.08695652173913043,0.7847222222222222,0.8584070796460177,0.1415929203539823,226,0.7951388888888888,0.8044248451541125,0.823125357722858,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,calibration_grid,calibration_grid,0.9,0.6128258156892064,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.9230769230769231,0.07692307692307693,0.8506944444444444,0.8326530612244898,0.1673469387755102,245,0.7951388888888888,0.8044248451541125,0.823125357722858,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,crop_aggregation,crop_aggregation,0.4,0.8974711469846176,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,1.0,0.0,0.4305555555555556,0.967741935483871,0.03225806451612903,124,0.8055555555555556,0.8207788937884344,0.8214133784762387,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,crop_aggregation,crop_aggregation,0.6,0.8096455003485014,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.9117647058823529,0.08823529411764706,0.5729166666666666,0.9212121212121213,0.07878787878787878,165,0.8055555555555556,0.8207788937884344,0.8214133784762387,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,crop_aggregation,crop_aggregation,0.8,0.6778619372211147,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.8695652173913043,0.13043478260869565,0.7534722222222222,0.880184331797235,0.11981566820276497,217,0.8055555555555556,0.8207788937884344,0.8214133784762387,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,crop_aggregation,crop_aggregation,0.9,0.5708234851613312,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.8076923076923077,0.19230769230769232,0.8923611111111112,0.8443579766536965,0.1556420233463035,257,0.8055555555555556,0.8207788937884344,0.8214133784762387,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,seed_ensemble,Seed ensemble,0.4,0.9605832034635772,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,1.0,0.0,0.4895833333333333,0.9574468085106383,0.0425531914893617,141,0.8506944444444444,0.8625126381194108,0.8929068629591518,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,seed_ensemble,Seed ensemble,0.6,0.8661805922785472,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.9705882352941176,0.029411764705882353,0.71875,0.9227053140096618,0.07729468599033816,207,0.8506944444444444,0.8625126381194108,0.8929068629591518,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,seed_ensemble,Seed ensemble,0.8,0.7608744014776293,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.9347826086956522,0.06521739130434782,0.8229166666666666,0.8945147679324894,0.10548523206751055,237,0.8506944444444444,0.8625126381194108,0.8929068629591518,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,seed_ensemble,Seed ensemble,0.9,0.6381551492696578,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.9038461538461539,0.09615384615384616,0.90625,0.8735632183908046,0.12643678160919541,261,0.8506944444444444,0.8625126381194108,0.8929068629591518,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,stronger_teacher,stronger_teacher,0.4,0.9651285814702408,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,0.9565217391304348,0.043478260869565216,0.4409722222222222,0.9133858267716536,0.08661417322834646,127,0.7604166666666666,0.8395896300389348,0.8678447769560973,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,stronger_teacher,stronger_teacher,0.6,0.880551911421019,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.9117647058823529,0.08823529411764706,0.625,0.8777777777777778,0.12222222222222222,180,0.7604166666666666,0.8395896300389348,0.8678447769560973,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,stronger_teacher,stronger_teacher,0.8,0.7112332746414687,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.782608695652174,0.21739130434782608,0.78125,0.8355555555555556,0.16444444444444445,225,0.7604166666666666,0.8395896300389348,0.8678447769560973,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,stronger_teacher,stronger_teacher,0.9,0.5566480072519349,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.7307692307692307,0.2692307692307692,0.9652777777777778,0.7733812949640287,0.22661870503597123,278,0.7604166666666666,0.8395896300389348,0.8678447769560973,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,swa_ema,swa_ema,0.4,0.8824537365405711,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,1.0,0.0,0.4861111111111111,0.9357142857142857,0.06428571428571428,140,0.7951388888888888,0.8121540399862999,0.823980757561967,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,swa_ema,swa_ema,0.6,0.817960010399244,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.9411764705882353,0.058823529411764705,0.5763888888888888,0.9156626506024096,0.08433734939759036,166,0.7951388888888888,0.8121540399862999,0.823980757561967,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,swa_ema,swa_ema,0.8,0.6636786977342672,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.8913043478260869,0.10869565217391304,0.7708333333333334,0.8738738738738738,0.12612612612612611,222,0.7951388888888888,0.8121540399862999,0.823980757561967,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,swa_ema,swa_ema,0.9,0.5657192438813969,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.7884615384615384,0.21153846153846154,0.9097222222222222,0.8320610687022901,0.16793893129770993,262,0.7951388888888888,0.8121540399862999,0.823980757561967,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,teacher_student_mixture,Teacher/student,0.4,0.861963819593137,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,1.0,0.0,0.4375,0.9603174603174603,0.03968253968253968,126,0.8472222222222222,0.7837365405746191,0.7985317225979783,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,teacher_student_mixture,Teacher/student,0.6,0.7877969936550896,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.9705882352941176,0.029411764705882353,0.5277777777777778,0.9539473684210527,0.046052631578947366,152,0.8472222222222222,0.7837365405746191,0.7985317225979783,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,teacher_student_mixture,Teacher/student,0.8,0.6236087079551419,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.8478260869565217,0.15217391304347827,0.8194444444444444,0.8983050847457628,0.1016949152542373,236,0.8472222222222222,0.7837365405746191,0.7985317225979783,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,teacher_student_mixture,Teacher/student,0.9,0.5393840215194529,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.8461538461538461,0.15384615384615385,0.90625,0.8659003831417624,0.13409961685823754,261,0.8472222222222222,0.7837365405746191,0.7985317225979783,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,validation_selected_portfolio,Portfolio,0.4,0.9605832034635772,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,1.0,0.0,0.4895833333333333,0.9574468085106383,0.0425531914893617,141,0.8506944444444444,0.8625126381194108,0.8929068629591518,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,validation_selected_portfolio,Portfolio,0.6,0.8661805922785472,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.9705882352941176,0.029411764705882353,0.71875,0.9227053140096618,0.07729468599033816,207,0.8506944444444444,0.8625126381194108,0.8929068629591518,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,validation_selected_portfolio,Portfolio,0.8,0.7608744014776293,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.9347826086956522,0.06521739130434782,0.8229166666666666,0.8945147679324894,0.10548523206751055,237,0.8506944444444444,0.8625126381194108,0.8929068629591518,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,1,validation_selected_portfolio,Portfolio,0.9,0.6381551492696578,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.9038461538461539,0.09615384615384616,0.90625,0.8735632183908046,0.12643678160919541,261,0.8506944444444444,0.8625126381194108,0.8929068629591518,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject1_probabilities.npz
BCI IV-2a,2,architecture,architecture,0.4,0.5695403623362509,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,0.8260869565217391,0.17391304347826086,0.5659722222222222,0.6503067484662577,0.3496932515337423,163,0.5520833333333334,0.574826838219983,0.6447392247662036,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject2_probabilities.npz
